order_id,order_date,customer_id,product_id,quantity,discount,channel,revenue,cost,profit,product_name,category,unit_cost,unit_price,customer_name,region,customer_segment,profit_margin_pct,avg_order_value,year,month,month_name,year_month
ORD01207,2023-08-01,C0131,P009,1,0.05,Wholesale,235.85,128.65,107.2,Sofa,Furniture,128.65,248.26,Meera Rao,West,Individual,45.45,235.85,2023,8,Aug,2023-08
ORD00959,2023-08-01,C0311,P003,2,0.0,Wholesale,210.74,141.7,69.04,Tablet,Electronics,70.85,105.37,Siddharth Verma,Central,Individual,32.76,105.37,2023,8,Aug,2023-08
ORD03156,2023-08-02,C0066,P004,1,0.0,Wholesale,76.38,32.65,43.73,Headphones,Electronics,32.65,76.38,Dev Chopra,South,Enterprise,57.25,76.38,2023,8,Aug,2023-08
ORD00970,2023-08-03,C0009,P006,2,0.15,Retail,75.51,36.06,39.45,Office Chair,Furniture,18.03,44.42,Meera Malhotra,East,Enterprise,52.24,37.755,2023,8,Aug,2023-08
ORD01154,2023-08-03,C0318,P016,1,0.05,Online,352.97,246.94,106.03,Coffee Beans,Food & Bev,246.94,371.55,Meera Gupta,South,Individual,30.04,352.97,2023,8,Aug,2023-08
ORD03220,2023-08-03,C0301,P002,3,0.0,Online,1789.17,886.44,902.73,Smartphone,Electronics,295.48,596.39,Anjali Patel,East,Individual,50.46,596.39,2023,8,Aug,2023-08
ORD00036,2023-08-03,C0294,P011,1,0.2,Direct Sales,291.86,248.62,43.24,Jacket,Clothing,248.62,364.82,Nisha Sharma,Central,SMB,14.82,291.86,2023,8,Aug,2023-08
ORD02254,2023-08-03,C0371,P016,1,0.0,Direct Sales,371.55,246.94,124.61,Coffee Beans,Food & Bev,246.94,371.55,Arjun Bose,West,Individual,33.54,371.55,2023,8,Aug,2023-08
ORD02244,2023-08-04,C0002,P016,1,0.0,Online,371.55,246.94,124.61,Coffee Beans,Food & Bev,246.94,371.55,Riya Sharma,South,Individual,33.54,371.55,2023,8,Aug,2023-08
ORD01914,2023-08-04,C0160,P003,4,0.0,Retail,421.48,283.4,138.08,Tablet,Electronics,70.85,105.37,Aarav Patel,Central,Enterprise,32.76,105.37,2023,8,Aug,2023-08
ORD03383,2023-08-04,C0484,P010,1,0.0,Retail,294.37,178.46,115.91,Lamp,Furniture,178.46,294.37,Arjun Sharma,North,SMB,39.38,294.37,2023,8,Aug,2023-08
ORD02527,2023-08-04,C0219,P019,2,0.05,Retail,346.83,257.6,89.23,Tea Pack,Food & Bev,128.8,182.54,Siddharth Sharma,East,SMB,25.73,173.415,2023,8,Aug,2023-08
ORD00398,2023-08-04,C0362,P005,1,0.0,Online,525.45,244.43,281.02,Smartwatch,Electronics,244.43,525.45,Arjun Reddy,West,Individual,53.48,525.45,2023,8,Aug,2023-08
ORD02992,2023-08-05,C0429,P004,5,0.0,Online,381.9,163.25,218.65,Headphones,Electronics,32.65,76.38,Rohan Das,South,Enterprise,57.25,76.38,2023,8,Aug,2023-08
ORD00603,2023-08-05,C0105,P003,1,0.0,Online,105.37,70.85,34.52,Tablet,Electronics,70.85,105.37,Vikram Bose,North,Enterprise,32.76,105.37,2023,8,Aug,2023-08
ORD04930,2023-08-05,C0328,P010,1,0.05,Online,279.65,178.46,101.19,Lamp,Furniture,178.46,294.37,Arjun Gupta,Central,Individual,36.18,279.65,2023,8,Aug,2023-08
ORD00379,2023-08-06,C0376,P008,5,0.0,Retail,614.95,404.55,210.4,Bookshelf,Furniture,80.91,122.99,Sneha Patel,West,SMB,34.21,122.99000000000001,2023,8,Aug,2023-08
ORD02890,2023-08-06,C0342,P009,4,0.05,Direct Sales,943.39,514.6,428.79,Sofa,Furniture,128.65,248.26,Arjun Reddy,South,Individual,45.45,235.8475,2023,8,Aug,2023-08
ORD01415,2023-08-06,C0312,P009,2,0.15,Wholesale,422.04,257.3,164.74,Sofa,Furniture,128.65,248.26,Aarav Nair,North,SMB,39.03,211.02,2023,8,Aug,2023-08
ORD04496,2023-08-06,C0279,P005,2,0.0,Online,1050.9,488.86,562.04,Smartwatch,Electronics,244.43,525.45,Rohan Mehta,North,Individual,53.48,525.45,2023,8,Aug,2023-08
ORD03539,2023-08-06,C0181,P007,3,0.2,Online,1248.77,1003.95,244.82,Standing Desk,Furniture,334.65,520.32,Nisha Kumar,Central,SMB,19.6,416.25666666666666,2023,8,Aug,2023-08
ORD03969,2023-08-07,C0012,P015,3,0.0,Retail,980.37,723.12,257.25,Hoodie,Clothing,241.04,326.79,Karan Gupta,West,Individual,26.24,326.79,2023,8,Aug,2023-08
ORD00849,2023-08-07,C0357,P003,1,0.15,Retail,89.56,70.85,18.71,Tablet,Electronics,70.85,105.37,Riya Sharma,North,Individual,20.89,89.56,2023,8,Aug,2023-08
ORD03664,2023-08-07,C0225,P004,1,0.0,Retail,76.38,32.65,43.73,Headphones,Electronics,32.65,76.38,Nisha Joshi,South,SMB,57.25,76.38,2023,8,Aug,2023-08
ORD03063,2023-08-07,C0434,P013,2,0.0,Wholesale,842.48,375.74,466.74,T-Shirt,Clothing,187.87,421.24,Siddharth Reddy,South,SMB,55.4,421.24,2023,8,Aug,2023-08
ORD03774,2023-08-07,C0261,P014,2,0.0,Wholesale,336.9,175.74,161.16,Jeans,Clothing,87.87,168.45,Sneha Rao,North,SMB,47.84,168.45,2023,8,Aug,2023-08
ORD04040,2023-08-07,C0010,P018,2,0.0,Retail,1755.22,773.2,982.02,Protein Bar,Food & Bev,386.6,877.61,Siddharth Bose,North,Individual,55.95,877.61,2023,8,Aug,2023-08
ORD04826,2023-08-07,C0101,P003,3,0.2,Wholesale,252.89,212.55,40.34,Tablet,Electronics,70.85,105.37,Ananya Kumar,East,Enterprise,15.95,84.29666666666667,2023,8,Aug,2023-08
ORD04951,2023-08-08,C0394,P012,1,0.0,Retail,215.61,123.94,91.67,Sneakers,Clothing,123.94,215.61,Karan Gupta,Central,Enterprise,42.52,215.61,2023,8,Aug,2023-08
ORD02003,2023-08-08,C0186,P010,2,0.0,Online,588.74,356.92,231.82,Lamp,Furniture,178.46,294.37,Rahul Iyer,West,Enterprise,39.38,294.37,2023,8,Aug,2023-08
ORD02566,2023-08-08,C0216,P016,2,0.0,Online,743.1,493.88,249.22,Coffee Beans,Food & Bev,246.94,371.55,Siddharth Iyer,East,SMB,33.54,371.55,2023,8,Aug,2023-08
ORD00101,2023-08-08,C0351,P017,5,0.0,Direct Sales,431.3,176.85,254.45,Energy Drink,Food & Bev,35.37,86.26,Sneha Bose,East,Individual,59.0,86.26,2023,8,Aug,2023-08
ORD03853,2023-08-09,C0305,P020,1,0.0,Retail,506.13,276.85,229.28,Juice,Food & Bev,276.85,506.13,Rohan Nair,Central,SMB,45.3,506.13,2023,8,Aug,2023-08
ORD01594,2023-08-09,C0089,P003,1,0.15,Direct Sales,89.56,70.85,18.71,Tablet,Electronics,70.85,105.37,Sneha Chopra,Central,SMB,20.89,89.56,2023,8,Aug,2023-08
ORD03811,2023-08-09,C0261,P009,4,0.0,Online,993.04,514.6,478.44,Sofa,Furniture,128.65,248.26,Sneha Rao,North,SMB,48.18,248.26,2023,8,Aug,2023-08
ORD00932,2023-08-09,C0157,P005,1,0.05,Retail,499.18,244.43,254.75,Smartwatch,Electronics,244.43,525.45,Priya Gupta,West,Individual,51.03,499.18,2023,8,Aug,2023-08
ORD02057,2023-08-10,C0436,P019,4,0.0,Direct Sales,730.16,515.2,214.96,Tea Pack,Food & Bev,128.8,182.54,Sneha Kumar,South,SMB,29.44,182.54,2023,8,Aug,2023-08
ORD04790,2023-08-10,C0069,P012,1,0.0,Online,215.61,123.94,91.67,Sneakers,Clothing,123.94,215.61,Arjun Kumar,Central,SMB,42.52,215.61,2023,8,Aug,2023-08
ORD01533,2023-08-10,C0291,P016,2,0.0,Online,743.1,493.88,249.22,Coffee Beans,Food & Bev,246.94,371.55,Rohan Mehta,South,Individual,33.54,371.55,2023,8,Aug,2023-08
ORD02232,2023-08-10,C0461,P015,1,0.05,Online,310.45,241.04,69.41,Hoodie,Clothing,241.04,326.79,Vikram Sharma,East,Enterprise,22.36,310.45,2023,8,Aug,2023-08
ORD00164,2023-08-11,C0050,P007,2,0.0,Online,1040.64,669.3,371.34,Standing Desk,Furniture,334.65,520.32,Arjun Singh,East,SMB,35.68,520.32,2023,8,Aug,2023-08
ORD04994,2023-08-12,C0117,P006,1,0.2,Wholesale,35.54,18.03,17.51,Office Chair,Furniture,18.03,44.42,Arjun Verma,West,Individual,49.27,35.54,2023,8,Aug,2023-08
ORD04829,2023-08-12,C0004,P015,1,0.0,Retail,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Anjali Bose,Central,Individual,26.24,326.79,2023,8,Aug,2023-08
ORD02517,2023-08-12,C0184,P006,1,0.0,Retail,44.42,18.03,26.39,Office Chair,Furniture,18.03,44.42,Siddharth Iyer,North,Individual,59.41,44.42,2023,8,Aug,2023-08
ORD02658,2023-08-12,C0247,P016,1,0.0,Retail,371.55,246.94,124.61,Coffee Beans,Food & Bev,246.94,371.55,Priya Iyer,East,Individual,33.54,371.55,2023,8,Aug,2023-08
ORD04688,2023-08-12,C0195,P006,3,0.0,Retail,133.26,54.09,79.17,Office Chair,Furniture,18.03,44.42,Siddharth Verma,East,Individual,59.41,44.419999999999995,2023,8,Aug,2023-08
ORD03357,2023-08-13,C0240,P009,1,0.05,Wholesale,235.85,128.65,107.2,Sofa,Furniture,128.65,248.26,Sneha Das,Central,Individual,45.45,235.85,2023,8,Aug,2023-08
ORD04140,2023-08-13,C0280,P005,1,0.0,Retail,525.45,244.43,281.02,Smartwatch,Electronics,244.43,525.45,Dev Verma,North,SMB,53.48,525.45,2023,8,Aug,2023-08
ORD03411,2023-08-13,C0374,P009,2,0.05,Online,471.69,257.3,214.39,Sofa,Furniture,128.65,248.26,Rahul Reddy,West,Enterprise,45.45,235.845,2023,8,Aug,2023-08
ORD02684,2023-08-13,C0026,P004,1,0.05,Retail,72.56,32.65,39.91,Headphones,Electronics,32.65,76.38,Anjali Malhotra,West,Enterprise,55.0,72.56,2023,8,Aug,2023-08
ORD04404,2023-08-14,C0175,P004,4,0.2,Direct Sales,244.42,130.6,113.82,Headphones,Electronics,32.65,76.38,Anjali Chopra,North,SMB,46.57,61.105,2023,8,Aug,2023-08
ORD00604,2023-08-14,C0039,P008,2,0.15,Retail,209.08,161.82,47.26,Bookshelf,Furniture,80.91,122.99,Ananya Joshi,North,Individual,22.6,104.54,2023,8,Aug,2023-08
ORD04359,2023-08-14,C0336,P007,4,0.2,Direct Sales,1665.02,1338.6,326.42,Standing Desk,Furniture,334.65,520.32,Pooja Malhotra,North,Enterprise,19.6,416.255,2023,8,Aug,2023-08
ORD03394,2023-08-14,C0028,P017,4,0.0,Wholesale,345.04,141.48,203.56,Energy Drink,Food & Bev,35.37,86.26,Meera Rao,South,Enterprise,59.0,86.26,2023,8,Aug,2023-08
ORD00212,2023-08-15,C0261,P015,4,0.0,Wholesale,1307.16,964.16,343.0,Hoodie,Clothing,241.04,326.79,Sneha Rao,North,SMB,26.24,326.79,2023,8,Aug,2023-08
ORD03212,2023-08-16,C0092,P008,3,0.05,Online,350.52,242.73,107.79,Bookshelf,Furniture,80.91,122.99,Vikram Das,West,Individual,30.75,116.83999999999999,2023,8,Aug,2023-08
ORD04673,2023-08-16,C0013,P008,1,0.0,Online,122.99,80.91,42.08,Bookshelf,Furniture,80.91,122.99,Aarav Iyer,North,SMB,34.21,122.99,2023,8,Aug,2023-08
ORD01806,2023-08-16,C0287,P004,1,0.0,Online,76.38,32.65,43.73,Headphones,Electronics,32.65,76.38,Rohan Nair,North,SMB,57.25,76.38,2023,8,Aug,2023-08
ORD04429,2023-08-16,C0293,P005,3,0.0,Retail,1576.35,733.29,843.06,Smartwatch,Electronics,244.43,525.45,Meera Gupta,Central,Individual,53.48,525.4499999999999,2023,8,Aug,2023-08
ORD02853,2023-08-16,C0339,P020,2,0.0,Wholesale,1012.26,553.7,458.56,Juice,Food & Bev,276.85,506.13,Rohan Das,South,Individual,45.3,506.13,2023,8,Aug,2023-08
ORD00608,2023-08-16,C0256,P010,4,0.0,Retail,1177.48,713.84,463.64,Lamp,Furniture,178.46,294.37,Dev Das,Central,Individual,39.38,294.37,2023,8,Aug,2023-08
ORD04895,2023-08-17,C0023,P020,2,0.05,Retail,961.65,553.7,407.95,Juice,Food & Bev,276.85,506.13,Dev Reddy,West,SMB,42.42,480.825,2023,8,Aug,2023-08
ORD00884,2023-08-17,C0156,P012,2,0.05,Retail,409.66,247.88,161.78,Sneakers,Clothing,123.94,215.61,Dev Bose,Central,Individual,39.49,204.83,2023,8,Aug,2023-08
ORD00169,2023-08-17,C0094,P019,5,0.0,Wholesale,912.7,644.0,268.7,Tea Pack,Food & Bev,128.8,182.54,Priya Chopra,East,Individual,29.44,182.54000000000002,2023,8,Aug,2023-08
ORD02756,2023-08-17,C0322,P005,1,0.05,Online,499.18,244.43,254.75,Smartwatch,Electronics,244.43,525.45,Nisha Reddy,West,Individual,51.03,499.18,2023,8,Aug,2023-08
ORD04412,2023-08-17,C0010,P016,2,0.1,Retail,668.79,493.88,174.91,Coffee Beans,Food & Bev,246.94,371.55,Siddharth Bose,North,Individual,26.15,334.395,2023,8,Aug,2023-08
ORD02663,2023-08-17,C0238,P019,2,0.0,Wholesale,365.08,257.6,107.48,Tea Pack,Food & Bev,128.8,182.54,Anjali Gupta,East,SMB,29.44,182.54,2023,8,Aug,2023-08
ORD00444,2023-08-17,C0253,P006,2,0.05,Wholesale,84.4,36.06,48.34,Office Chair,Furniture,18.03,44.42,Meera Malhotra,East,Individual,57.27,42.2,2023,8,Aug,2023-08
ORD03891,2023-08-18,C0441,P006,4,0.2,Online,142.14,72.12,70.02,Office Chair,Furniture,18.03,44.42,Anjali Bose,North,Individual,49.26,35.535,2023,8,Aug,2023-08
ORD04856,2023-08-18,C0200,P011,3,0.1,Wholesale,985.01,745.86,239.15,Jacket,Clothing,248.62,364.82,Siddharth Chopra,South,SMB,24.28,328.33666666666664,2023,8,Aug,2023-08
ORD02476,2023-08-18,C0493,P007,1,0.0,Retail,520.32,334.65,185.67,Standing Desk,Furniture,334.65,520.32,Siddharth Kumar,Central,SMB,35.68,520.32,2023,8,Aug,2023-08
ORD02731,2023-08-19,C0030,P013,3,0.05,Online,1200.53,563.61,636.92,T-Shirt,Clothing,187.87,421.24,Arjun Gupta,North,SMB,53.05,400.1766666666667,2023,8,Aug,2023-08
ORD03059,2023-08-19,C0172,P015,1,0.0,Online,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Vikram Das,Central,SMB,26.24,326.79,2023,8,Aug,2023-08
ORD01550,2023-08-19,C0226,P015,1,0.15,Online,277.77,241.04,36.73,Hoodie,Clothing,241.04,326.79,Aarav Kumar,West,Individual,13.22,277.77,2023,8,Aug,2023-08
ORD01846,2023-08-20,C0484,P008,2,0.1,Retail,221.38,161.82,59.56,Bookshelf,Furniture,80.91,122.99,Arjun Sharma,North,SMB,26.9,110.69,2023,8,Aug,2023-08
ORD02959,2023-08-20,C0026,P019,2,0.05,Retail,346.83,257.6,89.23,Tea Pack,Food & Bev,128.8,182.54,Anjali Malhotra,West,Enterprise,25.73,173.415,2023,8,Aug,2023-08
ORD03647,2023-08-20,C0303,P014,1,0.0,Online,168.45,87.87,80.58,Jeans,Clothing,87.87,168.45,Vikram Iyer,Central,Individual,47.84,168.45,2023,8,Aug,2023-08
ORD04859,2023-08-20,C0284,P006,1,0.1,Wholesale,39.98,18.03,21.95,Office Chair,Furniture,18.03,44.42,Ananya Verma,West,Individual,54.9,39.98,2023,8,Aug,2023-08
ORD03685,2023-08-21,C0101,P002,5,0.05,Online,2832.85,1477.4,1355.45,Smartphone,Electronics,295.48,596.39,Ananya Kumar,East,Enterprise,47.85,566.5699999999999,2023,8,Aug,2023-08
ORD01608,2023-08-21,C0377,P020,2,0.1,Online,911.03,553.7,357.33,Juice,Food & Bev,276.85,506.13,Rohan Patel,South,Individual,39.22,455.515,2023,8,Aug,2023-08
ORD01344,2023-08-21,C0046,P015,1,0.1,Wholesale,294.11,241.04,53.07,Hoodie,Clothing,241.04,326.79,Sneha Rao,West,SMB,18.04,294.11,2023,8,Aug,2023-08
ORD00848,2023-08-21,C0212,P010,2,0.05,Direct Sales,559.3,356.92,202.38,Lamp,Furniture,178.46,294.37,Rahul Reddy,South,Individual,36.18,279.65,2023,8,Aug,2023-08
ORD00549,2023-08-21,C0389,P015,1,0.0,Retail,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Siddharth Chopra,West,Individual,26.24,326.79,2023,8,Aug,2023-08
ORD04883,2023-08-22,C0245,P012,1,0.0,Wholesale,215.61,123.94,91.67,Sneakers,Clothing,123.94,215.61,Nisha Singh,South,Individual,42.52,215.61,2023,8,Aug,2023-08
ORD01913,2023-08-22,C0372,P019,3,0.15,Retail,465.48,386.4,79.08,Tea Pack,Food & Bev,128.8,182.54,Pooja Singh,East,Individual,16.99,155.16,2023,8,Aug,2023-08
ORD01258,2023-08-22,C0428,P014,3,0.1,Retail,454.82,263.61,191.21,Jeans,Clothing,87.87,168.45,Dev Rao,Central,SMB,42.04,151.60666666666665,2023,8,Aug,2023-08
ORD00499,2023-08-22,C0012,P010,1,0.1,Online,264.93,178.46,86.47,Lamp,Furniture,178.46,294.37,Karan Gupta,West,Individual,32.64,264.93,2023,8,Aug,2023-08
ORD04079,2023-08-22,C0346,P018,1,0.0,Wholesale,877.61,386.6,491.01,Protein Bar,Food & Bev,386.6,877.61,Arjun Reddy,South,Individual,55.95,877.61,2023,8,Aug,2023-08
ORD01486,2023-08-23,C0259,P001,1,0.05,Online,361.89,156.07,205.82,Laptop,Electronics,156.07,380.94,Siddharth Joshi,East,Individual,56.87,361.89,2023,8,Aug,2023-08
ORD03377,2023-08-23,C0011,P003,3,0.1,Retail,284.5,212.55,71.95,Tablet,Electronics,70.85,105.37,Nisha Sharma,North,Enterprise,25.29,94.83333333333333,2023,8,Aug,2023-08
ORD02674,2023-08-24,C0215,P009,1,0.1,Online,223.43,128.65,94.78,Sofa,Furniture,128.65,248.26,Nisha Joshi,West,Individual,42.42,223.43,2023,8,Aug,2023-08
ORD01133,2023-08-24,C0463,P009,1,0.0,Online,248.26,128.65,119.61,Sofa,Furniture,128.65,248.26,Karan Das,Central,Individual,48.18,248.26,2023,8,Aug,2023-08
ORD02686,2023-08-24,C0221,P008,1,0.05,Retail,116.84,80.91,35.93,Bookshelf,Furniture,80.91,122.99,Karan Gupta,North,SMB,30.75,116.84,2023,8,Aug,2023-08
ORD03154,2023-08-24,C0331,P017,2,0.0,Retail,172.52,70.74,101.78,Energy Drink,Food & Bev,35.37,86.26,Aarav Das,East,SMB,59.0,86.26,2023,8,Aug,2023-08
ORD02137,2023-08-24,C0313,P011,1,0.0,Online,364.82,248.62,116.2,Jacket,Clothing,248.62,364.82,Rahul Singh,North,SMB,31.85,364.82,2023,8,Aug,2023-08
ORD00037,2023-08-24,C0244,P003,2,0.0,Online,210.74,141.7,69.04,Tablet,Electronics,70.85,105.37,Anjali Bose,North,Individual,32.76,105.37,2023,8,Aug,2023-08
ORD03350,2023-08-25,C0128,P003,4,0.05,Online,400.41,283.4,117.01,Tablet,Electronics,70.85,105.37,Arjun Mehta,North,SMB,29.22,100.1025,2023,8,Aug,2023-08
ORD04576,2023-08-25,C0117,P004,3,0.0,Retail,229.14,97.95,131.19,Headphones,Electronics,32.65,76.38,Arjun Verma,West,Individual,57.25,76.38,2023,8,Aug,2023-08
ORD01651,2023-08-25,C0226,P010,3,0.0,Wholesale,883.11,535.38,347.73,Lamp,Furniture,178.46,294.37,Aarav Kumar,West,Individual,39.38,294.37,2023,8,Aug,2023-08
ORD03177,2023-08-25,C0050,P017,2,0.0,Direct Sales,172.52,70.74,101.78,Energy Drink,Food & Bev,35.37,86.26,Arjun Singh,East,SMB,59.0,86.26,2023,8,Aug,2023-08
ORD03642,2023-08-26,C0341,P018,5,0.0,Retail,4388.05,1933.0,2455.05,Protein Bar,Food & Bev,386.6,877.61,Nisha Malhotra,Central,Individual,55.95,877.61,2023,8,Aug,2023-08
ORD02655,2023-08-26,C0369,P001,4,0.1,Wholesale,1371.38,624.28,747.1,Laptop,Electronics,156.07,380.94,Dev Sharma,Central,Individual,54.48,342.845,2023,8,Aug,2023-08
ORD02948,2023-08-26,C0302,P013,3,0.1,Online,1137.35,563.61,573.74,T-Shirt,Clothing,187.87,421.24,Pooja Malhotra,North,Enterprise,50.45,379.1166666666666,2023,8,Aug,2023-08
ORD03403,2023-08-26,C0249,P002,3,0.0,Retail,1789.17,886.44,902.73,Smartphone,Electronics,295.48,596.39,Karan Das,Central,Individual,50.46,596.39,2023,8,Aug,2023-08
ORD00430,2023-08-26,C0211,P013,2,0.1,Online,758.23,375.74,382.49,T-Shirt,Clothing,187.87,421.24,Siddharth Verma,Central,Enterprise,50.45,379.115,2023,8,Aug,2023-08
ORD03876,2023-08-26,C0054,P013,3,0.1,Online,1137.35,563.61,573.74,T-Shirt,Clothing,187.87,421.24,Nisha Sharma,East,Enterprise,50.45,379.1166666666666,2023,8,Aug,2023-08
ORD04103,2023-08-26,C0305,P003,1,0.0,Direct Sales,105.37,70.85,34.52,Tablet,Electronics,70.85,105.37,Rohan Nair,Central,SMB,32.76,105.37,2023,8,Aug,2023-08
ORD02962,2023-08-26,C0323,P004,4,0.05,Direct Sales,290.24,130.6,159.64,Headphones,Electronics,32.65,76.38,Anjali Chopra,West,SMB,55.0,72.56,2023,8,Aug,2023-08
ORD01640,2023-08-27,C0133,P003,1,0.05,Online,100.1,70.85,29.25,Tablet,Electronics,70.85,105.37,Pooja Rao,West,Individual,29.22,100.1,2023,8,Aug,2023-08
ORD00045,2023-08-27,C0157,P001,2,0.05,Direct Sales,723.79,312.14,411.65,Laptop,Electronics,156.07,380.94,Priya Gupta,West,Individual,56.87,361.895,2023,8,Aug,2023-08
ORD00922,2023-08-27,C0367,P002,1,0.0,Wholesale,596.39,295.48,300.91,Smartphone,Electronics,295.48,596.39,Ananya Das,East,Individual,50.46,596.39,2023,8,Aug,2023-08
ORD00318,2023-08-27,C0494,P012,1,0.0,Direct Sales,215.61,123.94,91.67,Sneakers,Clothing,123.94,215.61,Karan Gupta,North,Individual,42.52,215.61,2023,8,Aug,2023-08
ORD03204,2023-08-27,C0457,P013,1,0.0,Wholesale,421.24,187.87,233.37,T-Shirt,Clothing,187.87,421.24,Meera Reddy,Central,SMB,55.4,421.24,2023,8,Aug,2023-08
ORD04561,2023-08-27,C0125,P001,4,0.05,Retail,1447.57,624.28,823.29,Laptop,Electronics,156.07,380.94,Ananya Singh,East,Individual,56.87,361.8925,2023,8,Aug,2023-08
ORD01382,2023-08-27,C0028,P002,1,0.0,Wholesale,596.39,295.48,300.91,Smartphone,Electronics,295.48,596.39,Meera Rao,South,Enterprise,50.46,596.39,2023,8,Aug,2023-08
ORD04889,2023-08-28,C0201,P018,1,0.0,Wholesale,877.61,386.6,491.01,Protein Bar,Food & Bev,386.6,877.61,Pooja Mehta,South,SMB,55.95,877.61,2023,8,Aug,2023-08
ORD00265,2023-08-28,C0352,P015,3,0.0,Wholesale,980.37,723.12,257.25,Hoodie,Clothing,241.04,326.79,Dev Das,North,Enterprise,26.24,326.79,2023,8,Aug,2023-08
ORD03559,2023-08-28,C0040,P013,3,0.0,Retail,1263.72,563.61,700.11,T-Shirt,Clothing,187.87,421.24,Karan Verma,North,Individual,55.4,421.24,2023,8,Aug,2023-08
ORD02078,2023-08-28,C0499,P020,1,0.0,Retail,506.13,276.85,229.28,Juice,Food & Bev,276.85,506.13,Sneha Nair,North,Enterprise,45.3,506.13,2023,8,Aug,2023-08
ORD03484,2023-08-28,C0015,P014,1,0.05,Wholesale,160.03,87.87,72.16,Jeans,Clothing,87.87,168.45,Priya Sharma,North,SMB,45.09,160.03,2023,8,Aug,2023-08
ORD00375,2023-08-29,C0309,P018,2,0.0,Retail,1755.22,773.2,982.02,Protein Bar,Food & Bev,386.6,877.61,Nisha Iyer,South,Individual,55.95,877.61,2023,8,Aug,2023-08
ORD00044,2023-08-29,C0125,P001,2,0.0,Online,761.88,312.14,449.74,Laptop,Electronics,156.07,380.94,Ananya Singh,East,Individual,59.03,380.94,2023,8,Aug,2023-08
ORD02743,2023-08-29,C0484,P014,1,0.0,Retail,168.45,87.87,80.58,Jeans,Clothing,87.87,168.45,Arjun Sharma,North,SMB,47.84,168.45,2023,8,Aug,2023-08
ORD02523,2023-08-29,C0180,P002,1,0.0,Online,596.39,295.48,300.91,Smartphone,Electronics,295.48,596.39,Nisha Sharma,East,SMB,50.46,596.39,2023,8,Aug,2023-08
ORD03931,2023-08-29,C0078,P018,3,0.1,Direct Sales,2369.55,1159.8,1209.75,Protein Bar,Food & Bev,386.6,877.61,Rahul Patel,Central,Individual,51.05,789.85,2023,8,Aug,2023-08
ORD01452,2023-08-29,C0384,P010,1,0.0,Retail,294.37,178.46,115.91,Lamp,Furniture,178.46,294.37,Aarav Malhotra,North,Individual,39.38,294.37,2023,8,Aug,2023-08
ORD01215,2023-08-30,C0369,P002,1,0.15,Retail,506.93,295.48,211.45,Smartphone,Electronics,295.48,596.39,Dev Sharma,Central,Individual,41.71,506.93,2023,8,Aug,2023-08
ORD00506,2023-08-30,C0191,P004,1,0.15,Retail,64.92,32.65,32.27,Headphones,Electronics,32.65,76.38,Arjun Nair,West,Individual,49.71,64.92,2023,8,Aug,2023-08
ORD03987,2023-08-31,C0047,P014,1,0.0,Retail,168.45,87.87,80.58,Jeans,Clothing,87.87,168.45,Priya Verma,North,SMB,47.84,168.45,2023,8,Aug,2023-08
ORD04473,2023-08-31,C0062,P009,1,0.0,Wholesale,248.26,128.65,119.61,Sofa,Furniture,128.65,248.26,Rahul Joshi,South,SMB,48.18,248.26,2023,8,Aug,2023-08
ORD02870,2023-08-31,C0390,P018,1,0.05,Retail,833.73,386.6,447.13,Protein Bar,Food & Bev,386.6,877.61,Pooja Patel,South,Individual,53.63,833.73,2023,8,Aug,2023-08
ORD04286,2023-08-31,C0152,P001,1,0.0,Wholesale,380.94,156.07,224.87,Laptop,Electronics,156.07,380.94,Meera Singh,East,SMB,59.03,380.94,2023,8,Aug,2023-08
ORD01439,2023-08-31,C0425,P007,1,0.1,Online,468.29,334.65,133.64,Standing Desk,Furniture,334.65,520.32,Sneha Joshi,West,SMB,28.54,468.29,2023,8,Aug,2023-08
ORD03443,2023-08-31,C0062,P002,2,0.0,Online,1192.78,590.96,601.82,Smartphone,Electronics,295.48,596.39,Rahul Joshi,South,SMB,50.46,596.39,2023,8,Aug,2023-08
ORD02863,2023-08-31,C0449,P004,1,0.0,Online,76.38,32.65,43.73,Headphones,Electronics,32.65,76.38,Vikram Kumar,South,Individual,57.25,76.38,2023,8,Aug,2023-08
ORD00406,2023-08-31,C0182,P016,1,0.0,Retail,371.55,246.94,124.61,Coffee Beans,Food & Bev,246.94,371.55,Dev Das,East,SMB,33.54,371.55,2023,8,Aug,2023-08
ORD02242,2023-09-01,C0425,P005,1,0.05,Online,499.18,244.43,254.75,Smartwatch,Electronics,244.43,525.45,Sneha Joshi,West,SMB,51.03,499.18,2023,9,Sep,2023-09
ORD03577,2023-09-01,C0497,P002,1,0.0,Retail,596.39,295.48,300.91,Smartphone,Electronics,295.48,596.39,Siddharth Malhotra,East,SMB,50.46,596.39,2023,9,Sep,2023-09
ORD04819,2023-09-01,C0203,P013,4,0.0,Online,1684.96,751.48,933.48,T-Shirt,Clothing,187.87,421.24,Sneha Rao,West,Individual,55.4,421.24,2023,9,Sep,2023-09
